DRG Definition,Provider State,Total Discharges,Average Covered Charges,Average Total Payments
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AR,523,36200.07266,11291.94837
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,AZ,887,52325.95829,13687.01578
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CA,3957,89034.28355,17348.79075
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CO,360,53117.01389,13087.75278
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,CT,535,45996.52897,15870.66729
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,DC,294,54924.42177,17257.2483
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,DE,178,32477.24719,14175.18539
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,FL,4205,58481.18098,12104.43805
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,GA,1769,37446.42736,12430.23686
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,HI,68,40596.39706,16752.23529
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IA,308,36717.25,12107.3961
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ID,128,27967.57813,12416.5625
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IL,2791,48874.62666,14157.38553
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,IN,1210,38030.50992,12455.55455
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,KS,345,44664.52754,11815.18551
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,KY,773,34956.81759,12134.08409
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,LA,1040,40566.19423,11994.45192
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MA,996,32992.90562,15874.39859
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MD,1346,19005.95022,17894.3269
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ME,151,37468.74835,17104.51655
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MI,2516,32362.47099,14014.04611
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MN,638,41701.29154,15028.68652
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MO,1393,41443.78894,12220.65039
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MS,640,38822.15781,12298.04844
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,MT,19,18602.63158,11685
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NC,1939,32616.49974,13658.45126
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,ND,116,24955.5431,12310.52586
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NE,240,35867.675,12042.64167
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NH,164,36918.14634,13867.43293
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NJ,1824,85724.95121,14450.10526
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NM,166,31811.71084,14309.58434
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NV,410,87215.49269,14057.09268
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,NY,3103,46800.38511,17465.22881
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OH,2831,42167.10067,12758.09573
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OK,582,46198.85395,13156.23024
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,OR,198,34966.22222,14487.76263
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,PA,1990,63290.58844,13907.5608
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,RI,85,52213.8353,17020.41176
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SC,905,48971.86961,12929.46851
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,SD,68,36593.5,15272.35294
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,TN,1349,41375.1364,11783.22683
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,TX,4107,54093.08498,12908.8001
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,UT,88,37829.27273,16344.59091
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,VA,1353,40408.41168,12949.23725
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,VT,35,26433.8,16491.71429
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WA,702,43040.49145,13928.8604
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WI,649,37599.46071,14082.53313
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WV,294,27314.09184,11961.52381
314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,WY,17,38942.94118,12734
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AL,299,27760.83947,6374.076923
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AR,195,16569.50769,5827.394872
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,AZ,242,24754.81818,6916.6281
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CA,851,51984.41716,9172.099882
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CO,201,32443.52239,6818.467662
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,CT,220,22128.68636,8218.772727
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,DC,97,31791.13402,9375.226804
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,DE,101,20187.25743,7325.267327
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,FL,1722,30292.01278,6322.149245
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,GA,440,19553.97045,6591.575
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,HI,16,26553.5,10018.6875
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IA,177,20405.80791,7149.096045
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ID,28,18957.28571,6231.821429
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IL,1019,25994.4789,7292.101079
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,IN,444,21941.59459,6743.502252
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,KS,110,30225.20909,7091.018182
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,KY,260,18110.59231,6228.388461
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,LA,225,27037.92444,6579.822222
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MA,594,19359.09091,8410.353536
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MD,646,10012.67647,9443.818885
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ME,80,14256.8875,6764.3875
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MI,905,17950.83425,7268.477348
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MN,352,22155.97443,7805.832386
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MO,463,21548.91793,6325.425486
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,MS,186,21230.82796,6072.623656
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NC,617,19173.41977,7356.965964
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,ND,36,11195.19444,6211.416667
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NE,100,24143.57,6750.24
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NH,103,17092.69903,6437.553398
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NJ,685,48731.90073,7240.90657
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NM,29,20781.51724,6952.620689
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NV,92,37767.28261,6727.934783
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,NY,1124,27647.57918,9189.617437
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OH,835,23686.00239,6665.495808
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OK,208,30083.875,6595.024038
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,OR,34,18954.14706,9595.088235
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,PA,819,36429.11355,7328.383394
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,RI,47,38435.2766,9985.340427
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,SC,284,26317.75352,6636.876761
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,SD,13,26696,6036.384615
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,TN,489,20432.93047,6142.03681
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,TX,968,30976.60331,6795.244835
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,UT,41,24377.09756,8522.317073
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,VA,441,24847.92744,7690.179139
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,VT,21,15319.80952,24526.71429
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WA,222,25219.35586,7400.702703
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WI,211,22325.77251,7873.815166
315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,WV,186,12132.5,6076.032258
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AK,36,149573.1667,65350.88889
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AL,692,141236.6503,31717.4263
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AR,462,102328.6342,31673.31169
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,AZ,674,144761.6217,37510.16172
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CA,2439,258766.802,49384.0738
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CO,406,134163.8818,34874.82512
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,CT,530,113177.8019,42389.94151
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,DC,143,153583.4405,48486.65035
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,DE,144,90078.25001,40345.81945
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,FL,2910,165071.0598,34048.90962
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,GA,965,122672.5637,36336.61244
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,HI,54,138653.6852,47177.44444
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IA,391,91015.5601,32145.01279
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ID,140,79824.27143,35139.00714
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IL,1888,133297.2722,38296.75847
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,IN,1001,102319.3826,35073.68332
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,KS,417,129229.8489,34515.85372
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,KY,766,93365.0457,33614.25457
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,LA,535,118324.7495,32594.4
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MA,855,89292.65731,41854.59415
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MD,828,47514.98309,44717.69324
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ME,126,76170.28571,35545.21429
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MI,1471,89888.11557,36969.91774
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MN,616,112968.9854,42804.14286
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MO,1014,114858.7781,34419.2712
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MS,486,128872.4259,35304.30864
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,MT,120,72271.03333,31705.03334
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NC,1280,94398.36953,37641.09844
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,ND,176,59486.22727,32392.94318
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NE,348,124250.5144,38147.21264
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NH,202,96025.48515,38636.37624
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NJ,1554,207153.6995,38016.18147
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NM,147,100331.0068,39167.04762
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NV,282,218114.2376,41328.2305
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,NY,2041,128516.608,46905.42479
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OH,1503,111033.8204,35191.36261
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OK,571,126295.613,35277.2014
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,OR,233,116613.1588,50154.18884
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,PA,1613,156224.7607,36035.57471
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,RI,126,100327.4603,40647.05556
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SC,646,152247.1889,41030.53406
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,SD,189,116211.3598,39563.26984
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TN,917,110867.4667,33529.01091
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,TX,2661,150282.7016,36010.16347
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,UT,138,89859.47102,39048.07246
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VA,950,126901.6116,37200.36737
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,VT,39,71637.07692,45315.07692
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WA,645,125961.386,41484.02481
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WI,580,105331.0017,38675.52586
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WV,262,84531.70611,33996.24428
329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,WY,38,106868.2368,48928.5
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AK,87,77620.85057,29368.56322
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AL,990,66678.86162,15272.80808
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AR,744,50771.25403,15401.10887
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,AZ,1059,69910.79603,17972.39471
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CA,3272,124614.985,22968.29768
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CO,694,71150.88617,17022.32997
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,CT,818,55818.48044,20526.24572
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DC,166,67712.37952,21634.54217
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,DE,251,41575.00398,18771.25896
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,FL,3778,85506.13075,16250.57332
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,GA,1443,55875.535,16526.94733
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,HI,81,54439.82716,23058.74074
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IA,573,45137.70855,15878.83595
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ID,204,44362.58824,17341.64216
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IL,2438,67252.8347,18643.88105
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,IN,1263,55270.67538,16753.53919
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KS,570,61312.58772,15918.41228
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,KY,1007,47576.02781,16803.75074
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,LA,681,62941.98532,16298.66813
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MA,1421,47736.42224,20782.16678
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MD,1173,25611.61807,24136.66411
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ME,299,40734.42809,17722.60201
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MI,1796,46238.29677,18517.76503
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MN,995,50424.14271,19581.50452
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MO,1452,51512.64738,15665.17631
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MS,661,57555.28139,15912.17549
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,MT,199,36742.12563,16724.05025
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NC,1836,48046.98856,18338.4793
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,ND,179,29832.92179,16418.92737
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NE,441,58606.49433,17044.92517
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NH,277,51654.31408,18350.87726
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NJ,1732,104703.713,18725.49711
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NM,207,55405.99034,19876.45894
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NV,358,90065.24581,17625.60894
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,NY,2523,61440.15735,21855.15577
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OH,1789,54233.85355,16644.237
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OK,683,51901.91801,15834.50366
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,OR,407,48071.88698,19111.04423
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,PA,2105,79690.99002,17879.3601
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,RI,193,43939.3886,18415.02073
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SC,908,73079.65528,17808.07489
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,SD,299,56425.02007,17972.55518
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TN,1189,56060.41716,16163.32801
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,TX,3392,68143.14564,16870.199
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,UT,239,40235.85774,17750.40586
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VA,1390,57851.10575,17352.97698
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,VT,86,38448.51163,22734.73256
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WA,979,62418.80286,19282.02962
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WI,1037,52359.74542,18325.48987
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WV,343,42200.84548,16274.90087
330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,WY,59,51273.76271,21498
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AL,400,27268.25,7578.5025
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AR,191,23536.56021,7555.308901
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,AZ,574,29887.77178,8941.275261
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CA,1726,59925.5898,10744.96466
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CO,265,30856.48679,8028.2
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,CT,471,29465.2293,10692.72399
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DC,71,25931.28169,10433.28169
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,DE,143,22335.0979,9259.720279
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,FL,2826,37961.57856,7964.084572
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,GA,546,27148.07509,7980.005494
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IA,290,19823.81379,7888.093104
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ID,50,21117.5,7742.06
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IL,1856,27275.59483,8669.066271
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,IN,765,23333.30588,7929.373857
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KS,218,28668.16972,7696.215596
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,KY,405,20039.49136,7854.42963
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,LA,251,25235.98008,7744.884462
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MA,1182,17257.68866,9740.400169
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MD,819,11342.21856,10733.69963
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ME,166,16978.07831,8145.343374
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MI,1207,20900.47307,8997.449047
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MN,506,23337.30237,8772.592885
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MO,885,24803.95819,7655.19209
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MS,205,21129.49756,7274.931707
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,MT,70,15159.82857,7783.385714
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NC,932,19451.14485,9005.328326
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,ND,30,14297.26667,8192.666667
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NE,131,23432.0458,8131.885496
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NH,125,19336.88,8267.536001
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NJ,1486,62242.39367,9525.679004
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NM,141,25840.87943,8929.092199
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NV,126,47434.29365,9022.920635
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,NY,1951,34116.9549,11268.56894
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OH,1141,20719.72393,7806.692375
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OK,299,25816.65886,7861.565217
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,OR,104,23165.79807,9382.788462
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,PA,1250,35954.6592,8866.6904
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,RI,170,27794.47059,9837.282355
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,SC,357,32172.10364,8699.235294
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,SD,38,24589.26316,8261.815789
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,TN,549,22521.81785,7597.684882
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,TX,1448,34402.92749,8357.307321
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,UT,65,17180.61538,8095.107692
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,VA,899,23295.11012,8190.756396
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,VT,54,15521.05556,10706.24074
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WA,541,25848.37523,9122.879852
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WI,358,21137.41341,8791.287709
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WV,197,16092.6802,7566.441624
372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,WY,29,25914.2069,11022.65517
377 - G.I. HEMORRHAGE W MCC,AK,20,74435.9,20419.35
377 - G.I. HEMORRHAGE W MCC,AL,841,42425.62069,10354.28419
377 - G.I. HEMORRHAGE W MCC,AR,525,34461.45333,10335.42476
377 - G.I. HEMORRHAGE W MCC,AZ,589,48367.58574,12161.11545
377 - G.I. HEMORRHAGE W MCC,CA,3767,80935.8893,15696.05469
377 - G.I. HEMORRHAGE W MCC,CO,379,45134.08971,11657.93667
377 - G.I. HEMORRHAGE W MCC,CT,800,43377.55,14644.85375
377 - G.I. HEMORRHAGE W MCC,DC,184,51038.64674,16693.29891
377 - G.I. HEMORRHAGE W MCC,DE,183,31386.30601,13611.86885
377 - G.I. HEMORRHAGE W MCC,FL,3409,54357.29451,11118.63362
377 - G.I. HEMORRHAGE W MCC,GA,1374,39029.0655,11652.26565
377 - G.I. HEMORRHAGE W MCC,HI,97,36582.65979,14699.82474
377 - G.I. HEMORRHAGE W MCC,IA,428,32006.74533,11147.21963
377 - G.I. HEMORRHAGE W MCC,ID,110,30510.92727,12485.68182
377 - G.I. HEMORRHAGE W MCC,IL,2485,45373.38672,12465.75734
377 - G.I. HEMORRHAGE W MCC,IN,1019,36915.31011,11958.17076
377 - G.I. HEMORRHAGE W MCC,KS,314,50047.83121,11099.78025
377 - G.I. HEMORRHAGE W MCC,KY,943,33269.94486,11335.73277
377 - G.I. HEMORRHAGE W MCC,LA,781,41482.8169,10967.1831
377 - G.I. HEMORRHAGE W MCC,MA,1333,27685.39535,13823.74269
377 - G.I. HEMORRHAGE W MCC,MD,1182,16663.5956,15701.59729
377 - G.I. HEMORRHAGE W MCC,ME,174,26471.57471,12345.75287
377 - G.I. HEMORRHAGE W MCC,MI,2395,31818.91065,12772.9023
